id,order_no,ordering_org_id,vendor_org_id,status,currency_code,requested_delivery_date,submitted_at,confirmed_at,packing_no_legacy
770e43ae-4130-317c-a48d-5b9aa52ac127,HX-20230530-27,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-05-30,2023-05-30T00:00:00+09:00,2023-05-30T00:00:00+09:00,27
9b0e1f91-7c75-6feb-5fb5-887504c10bbd,HX-20230530-28,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-05-30,2023-05-30T00:00:00+09:00,2023-05-30T00:00:00+09:00,28
87ac5df8-b9f6-a454-df67-6439c726b6c0,HX-20230531-1,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2023-05-31,2023-05-31T00:00:00+09:00,2023-05-31T00:00:00+09:00,1
13e57728-faa0-b803-90cc-c6f75cc26edd,HX-20230531-4,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2023-05-31,2023-05-31T00:00:00+09:00,2023-05-31T00:00:00+09:00,4
37bf787b-2179-6235-e069-b69ee55ae097,HX-20230531-41,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-05-31,2023-05-31T00:00:00+09:00,2023-05-31T00:00:00+09:00,41
28de02d6-9410-6399-bc57-923bbf3977bf,HX-20230601-52,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-01,2023-06-01T00:00:00+09:00,2023-06-01T00:00:00+09:00,52
86ef3a02-4177-fcd8-a6f1-d68f9bdb42ba,HX-20230602-31,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-02,2023-06-02T00:00:00+09:00,2023-06-02T00:00:00+09:00,31
2ff94d6d-1a81-9c2e-8303-18ca5c382024,HX-20230605-1,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-06-05,2023-06-05T00:00:00+09:00,2023-06-05T00:00:00+09:00,1
eece6530-2d6e-b790-cefe-56125d6fd9d5,HX-20230605-2,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-06-05,2023-06-05T00:00:00+09:00,2023-06-05T00:00:00+09:00,2
91cdfb62-2b76-49c4-31a0-2d8f15c516dd,HX-20230605-7,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-05,2023-06-05T00:00:00+09:00,2023-06-05T00:00:00+09:00,7
dd475926-878f-a24e-69e1-7defa4f6c56e,HX-20230608-14,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-06-08,2023-06-08T00:00:00+09:00,2023-06-08T00:00:00+09:00,14
f0fe8d4c-0c8d-157a-d861-000310bf597b,HX-20230608-15,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-06-08,2023-06-08T00:00:00+09:00,2023-06-08T00:00:00+09:00,15
4d77b6e6-1948-7949-5940-9fa8f94d3d61,HX-20230609-1,3b246a52-7cce-23f5-599f-227fb9134994,,completed,KRW,2023-06-09,2023-06-09T00:00:00+09:00,2023-06-09T00:00:00+09:00,1
bff29950-d86d-3efa-5014-7bf0090b4ed7,HX-20230609-3,3b246a52-7cce-23f5-599f-227fb9134994,,completed,KRW,2023-06-09,2023-06-09T00:00:00+09:00,2023-06-09T00:00:00+09:00,3
1ce17714-6670-aed4-a27a-c52af327df02,HX-20230612-30,46dbdd77-f334-47ad-7fc8-5c52f2de9f5c,,completed,KRW,2023-06-12,2023-06-12T00:00:00+09:00,2023-06-12T00:00:00+09:00,30
725e3d7c-dd68-6bea-4486-454b2f688370,HX-20230613-1,602f6d54-e61f-959d-29c7-77f12e45a08e,,completed,USD,2023-06-13,2023-06-13T00:00:00+09:00,2023-06-13T00:00:00+09:00,1
e218c466-ace4-2925-c25c-1d71c0d4d111,HX-20230613-2,602f6d54-e61f-959d-29c7-77f12e45a08e,,completed,USD,2023-06-13,2023-06-13T00:00:00+09:00,2023-06-13T00:00:00+09:00,2
0579123d-354e-1077-4cd2-32dd245f9ab6,HX-20230613-32,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-06-13,2023-06-13T00:00:00+09:00,2023-06-13T00:00:00+09:00,32
e8ab37bb-66a8-5717-bc68-36c4afcbad92,HX-20230614-18,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-14,2023-06-14T00:00:00+09:00,2023-06-14T00:00:00+09:00,18
b5ac6457-b946-e1d5-88fc-cb18147fadf6,HX-20230614-27,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2023-06-14,2023-06-14T00:00:00+09:00,2023-06-14T00:00:00+09:00,27
0477d285-1480-60cc-4875-66281717b2b5,HX-20230615-14,3b246a52-7cce-23f5-599f-227fb9134994,,completed,KRW,2023-06-15,2023-06-15T00:00:00+09:00,2023-06-15T00:00:00+09:00,14
7bc00f76-8c5c-e1a0-5f8b-340f5bebfa34,HX-20230615-33,3b246a52-7cce-23f5-599f-227fb9134994,,completed,KRW,2023-06-15,2023-06-15T00:00:00+09:00,2023-06-15T00:00:00+09:00,33
f6958c59-dd9a-5402-a36a-539c0884f294,HX-20230616-32,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-16,2023-06-16T00:00:00+09:00,2023-06-16T00:00:00+09:00,32
dbf1c6b2-0b76-6581-5599-183dc8c815d5,HX-20230619-30,3cc2a670-f678-abc5-73a0-d8feb9f6d0cc,,completed,KRW,2023-06-19,2023-06-19T00:00:00+09:00,2023-06-19T00:00:00+09:00,30
3128c937-9efb-8499-0c31-0e89832bc369,HX-20230619-34,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-19,2023-06-19T00:00:00+09:00,2023-06-19T00:00:00+09:00,34
955050c3-c65c-70a7-92bc-830f6a4bd22f,HX-20230620-47,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-20,2023-06-20T00:00:00+09:00,2023-06-20T00:00:00+09:00,47
2cee822a-545a-8ea4-34b4-3cdb60d94f59,HX-20230621-2,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-21,2023-06-21T00:00:00+09:00,2023-06-21T00:00:00+09:00,2
0afdd065-95ea-6b92-5428-0c457bedb5b6,HX-20230621-6,3cc2a670-f678-abc5-73a0-d8feb9f6d0cc,,completed,KRW,2023-06-21,2023-06-21T00:00:00+09:00,2023-06-21T00:00:00+09:00,6
997efeed-3530-aaaa-17a4-2790f57fce52,HX-20230621-7,3cc2a670-f678-abc5-73a0-d8feb9f6d0cc,,completed,KRW,2023-06-21,2023-06-21T00:00:00+09:00,2023-06-21T00:00:00+09:00,7
4fec8eb9-9f95-a285-e047-02a04819c335,HX-20230622-1,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-22,2023-06-22T00:00:00+09:00,2023-06-22T00:00:00+09:00,1
1dcb13dc-c01e-3694-d03d-ee2370840a04,HX-20230623-34,46dbdd77-f334-47ad-7fc8-5c52f2de9f5c,,completed,KRW,2023-06-23,2023-06-23T00:00:00+09:00,2023-06-23T00:00:00+09:00,34
9022eb2a-9dfb-045c-cdb5-892c2e3f2687,HX-20230626-3,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,3
e4eed17c-d608-84cb-644f-ba93759c5107,HX-20230626-4,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,4
b2b0b0d2-0766-749c-b05d-2bb98ec0d319,HX-20230626-46,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,46
58e87d78-1500-9d4c-e884-f247cdaf0790,HX-20230626-47,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,47
fcfa292f-228d-9ee1-7e53-24568c7940f2,HX-20230626-49,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,49
a21051dc-b534-cd80-20e7-ac63fca93018,HX-20230626-50,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,50
c3cdf30c-544b-20c2-a6d8-3503746a8aea,HX-20230626-51,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,51
fa2e23ca-edeb-5b86-9d83-4518dfa44974,HX-20230626-52,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,52
4094388d-9e83-babf-e779-15867be6fcc3,HX-20230626-7,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,7
d91f19f4-84a1-9bc8-8597-b31e9f42de9e,HX-20230626-9,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-26,2023-06-26T00:00:00+09:00,2023-06-26T00:00:00+09:00,9
601fa4cb-f36d-2380-bbf5-4a71672f0e1a,HX-20230627-1,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2023-06-27,2023-06-27T00:00:00+09:00,2023-06-27T00:00:00+09:00,1
a97b4612-d54e-3cad-722b-9839f25a6119,HX-20230627-2,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-06-27,2023-06-27T00:00:00+09:00,2023-06-27T00:00:00+09:00,2
9d3da955-a75a-0d9f-755d-4f8d429cffe0,HX-20230627-42,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2023-06-27,2023-06-27T00:00:00+09:00,2023-06-27T00:00:00+09:00,42
c5bb2b55-5632-4549-a602-06ccae12f9c0,HX-20230629-2,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-29,2023-06-29T00:00:00+09:00,2023-06-29T00:00:00+09:00,2
7961c20a-d3f7-29aa-e3e7-68a51463f402,HX-20230629-4,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-29,2023-06-29T00:00:00+09:00,2023-06-29T00:00:00+09:00,4
8d4df9ff-e717-6b9b-8c02-d4620ee6dff0,HX-20230629-6,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-06-29,2023-06-29T00:00:00+09:00,2023-06-29T00:00:00+09:00,6
35284e5a-cecf-daf2-1b53-380730066739,HX-20230704-10,46dbdd77-f334-47ad-7fc8-5c52f2de9f5c,,completed,KRW,2023-07-04,2023-07-04T00:00:00+09:00,2023-07-04T00:00:00+09:00,10
baf55605-2879-87a5-edd3-d6e0cb7a8579,HX-20230704-5,00ffb39b-28d7-49f8-00d7-2445e61e9c77,,completed,USD,2023-07-04,2023-07-04T00:00:00+09:00,2023-07-04T00:00:00+09:00,5
18ff63f8-c0f6-8350-a7c6-f4e61438d381,HX-20230707-37,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2023-07-07,2023-07-07T00:00:00+09:00,2023-07-07T00:00:00+09:00,37
8e322b63-a09d-2592-05c4-c53ca91470f3,HX-20230707-38,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2023-07-07,2023-07-07T00:00:00+09:00,2023-07-07T00:00:00+09:00,38
702bdef7-7f92-b209-9671-9c1c32471f89,HX-20230710-1,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-10,2023-07-10T00:00:00+09:00,2023-07-10T00:00:00+09:00,1
b9b063d9-a834-de93-c94c-8977ce5e1075,HX-20230710-2,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-10,2023-07-10T00:00:00+09:00,2023-07-10T00:00:00+09:00,2
e0114ec7-c028-f778-8bb0-b342df8ce249,HX-20230712-36,3cc2a670-f678-abc5-73a0-d8feb9f6d0cc,,completed,KRW,2023-07-12,2023-07-12T00:00:00+09:00,2023-07-12T00:00:00+09:00,36
def9e01d-1f62-29b5-a828-6dc55e063ad5,HX-20230713-15,d7a2072e-f8b9-c373-e918-dad83aa91e00,,completed,KRW,2023-07-13,2023-07-13T00:00:00+09:00,2023-07-13T00:00:00+09:00,15
9ecc3256-866f-d23b-f013-e241df41c50b,HX-20230718-5,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-07-18,2023-07-18T00:00:00+09:00,2023-07-18T00:00:00+09:00,5
251ab60c-85cd-e4d3-eec2-08c4b9b404bc,HX-20230718-60,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-18,2023-07-18T00:00:00+09:00,2023-07-18T00:00:00+09:00,60
f22163c6-4e7c-a3dd-0216-fe6cc4e87dec,HX-20230718-9,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-07-18,2023-07-18T00:00:00+09:00,2023-07-18T00:00:00+09:00,9
074c5815-708c-1f62-9d1f-5f01c650b7da,HX-20230719-2,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-19,2023-07-19T00:00:00+09:00,2023-07-19T00:00:00+09:00,2
af654ed1-3875-7a88-0d4a-cc349377a920,HX-20230719-3,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-19,2023-07-19T00:00:00+09:00,2023-07-19T00:00:00+09:00,3
2f38ecff-cb07-fcff-e973-e06a59fd78f6,HX-20230719-33,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-07-19,2023-07-19T00:00:00+09:00,2023-07-19T00:00:00+09:00,33
77375069-451d-ad6e-037d-22e5f9ad1a01,HX-20230719-44,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2023-07-19,2023-07-19T00:00:00+09:00,2023-07-19T00:00:00+09:00,44
1f36155b-da85-2c3b-92eb-a0bf4c8c6894,HX-20230720-43,3cc2a670-f678-abc5-73a0-d8feb9f6d0cc,,completed,KRW,2023-07-20,2023-07-20T00:00:00+09:00,2023-07-20T00:00:00+09:00,43
f495df22-b347-77d9-6594-29293df9ff61,HX-20230724-1,602f6d54-e61f-959d-29c7-77f12e45a08e,,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,1
72b0abdf-0dc4-92b9-bcc7-2a25fcf25542,HX-20230724-2,602f6d54-e61f-959d-29c7-77f12e45a08e,,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,2
97e73096-ab29-99a3-f93f-b8671eb2d70f,HX-20230724-3,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,3
4df05830-0b21-b822-4afd-768c5c551214,HX-20230724-34,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,34
40656ee1-2f50-95aa-dd89-425aa8edc14f,HX-20230724-35,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,35
07e3ed82-6788-d389-6bd2-89ec91bae52f,HX-20230724-36,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,36
2ab3f9be-2da7-ae83-3ef7-d67e24d6792c,HX-20230724-37,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,37
17e45386-6d97-2ee9-eb59-90d9ed2ace70,HX-20230724-38,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,38
9ec56d1a-60e5-89ba-c8e5-8a2c58b7d2ae,HX-20230724-39,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,39
1a3cf7b2-c82f-f7ce-fbed-a4c4fbb1b784,HX-20230724-4,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,4
9828dbd8-5d39-5c5b-60d5-f8fdf87e9d03,HX-20230724-5,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-07-24,2023-07-24T00:00:00+09:00,2023-07-24T00:00:00+09:00,5
6a34e446-2ccf-cf82-4b31-6fe7dc957dbd,HX-20230725-1,ba3cc6de-dd69-3c2c-e0c6-cef2a9e08aa5,,completed,KRW,2023-07-25,2023-07-25T00:00:00+09:00,2023-07-25T00:00:00+09:00,1
99adf121-49ac-de69-6e06-65faa18c11ed,HX-20230725-10,0796551d-13d0-9908-78d6-23480d1a2895,,completed,KRW,2023-07-25,2023-07-25T00:00:00+09:00,2023-07-25T00:00:00+09:00,10
f82d3378-c050-8a7e-6bd4-c23a99c9a3ce,HX-20230725-2,ba3cc6de-dd69-3c2c-e0c6-cef2a9e08aa5,,completed,KRW,2023-07-25,2023-07-25T00:00:00+09:00,2023-07-25T00:00:00+09:00,2
9fc0ed09-ac95-bd3f-2172-4de46ae4b12e,HX-20230725-3,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-07-25,2023-07-25T00:00:00+09:00,2023-07-25T00:00:00+09:00,3
32781dad-cc37-6250-b1b7-2ce1ce63db8d,HX-20230725-4,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-07-25,2023-07-25T00:00:00+09:00,2023-07-25T00:00:00+09:00,4
ec84991b-2946-c303-ae43-a8dd19e3bc56,HX-20230726-26,ba3cc6de-dd69-3c2c-e0c6-cef2a9e08aa5,,completed,KRW,2023-07-26,2023-07-26T00:00:00+09:00,2023-07-26T00:00:00+09:00,26
9d13c71b-0813-c574-17f2-11a31dc53c91,HX-20230726-27,ba3cc6de-dd69-3c2c-e0c6-cef2a9e08aa5,,completed,KRW,2023-07-26,2023-07-26T00:00:00+09:00,2023-07-26T00:00:00+09:00,27
a8d83c62-1d22-8523-a56b-980ecaaea746,HX-20230727-11,3cc2a670-f678-abc5-73a0-d8feb9f6d0cc,,completed,KRW,2023-07-27,2023-07-27T00:00:00+09:00,2023-07-27T00:00:00+09:00,11
625a42f2-59b0-ec85-5c03-3d8f006166b9,HX-20230727-2,27e20d2e-f279-22f7-f987-38ae5fd10955,,completed,KRW,2023-07-27,2023-07-27T00:00:00+09:00,2023-07-27T00:00:00+09:00,2
62ff791b-b69f-637c-cc33-bf376f0629de,HX-20230731-1,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-07-31,2023-07-31T00:00:00+09:00,2023-07-31T00:00:00+09:00,1
ab891a13-1272-e8a4-6fc0-2b7bd38c766f,HX-20230731-2,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-07-31,2023-07-31T00:00:00+09:00,2023-07-31T00:00:00+09:00,2
b7e49fd0-3d16-df4e-dbf8-9d6199e02c07,HX-20230801-10,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2023-08-01,2023-08-01T00:00:00+09:00,2023-08-01T00:00:00+09:00,10
baf88dab-a036-af25-ef15-c148383938d9,HX-20230801-11,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2023-08-01,2023-08-01T00:00:00+09:00,2023-08-01T00:00:00+09:00,11
3aed26f4-b933-453d-bdb5-69bae62a61fb,HX-20230807-25,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-08-07,2023-08-07T00:00:00+09:00,2023-08-07T00:00:00+09:00,25
dcf53cd0-320a-0464-0d52-6b0023af63f2,HX-20230807-26,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-08-07,2023-08-07T00:00:00+09:00,2023-08-07T00:00:00+09:00,26
d58af4a3-650c-1fd5-d979-0c20e01eb7f5,HX-20230809-22,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-08-09,2023-08-09T00:00:00+09:00,2023-08-09T00:00:00+09:00,22
b16f85b2-9418-246e-3929-51a4b269f88e,HX-20230809-23,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-08-09,2023-08-09T00:00:00+09:00,2023-08-09T00:00:00+09:00,23
8d97cd46-12a6-928c-4cb9-4557a0d794f6,HX-20230809-24,f0160f7a-d29f-a117-c64d-49ee7d7b9cba,,completed,KRW,2023-08-09,2023-08-09T00:00:00+09:00,2023-08-09T00:00:00+09:00,24
74ea100b-9101-8b5d-c23a-db6db03ed6f4,HX-20230809-32,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-08-09,2023-08-09T00:00:00+09:00,2023-08-09T00:00:00+09:00,32
ef88262c-0567-e31a-c7c9-a1c580d55289,HX-20230809-33,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-08-09,2023-08-09T00:00:00+09:00,2023-08-09T00:00:00+09:00,33
a6f4675d-13a4-a63c-9656-02e997cb1547,HX-20230814-1,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-08-14,2023-08-14T00:00:00+09:00,2023-08-14T00:00:00+09:00,1
99173104-735e-5a7c-679a-61dbe793f376,HX-20230814-39,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-08-14,2023-08-14T00:00:00+09:00,2023-08-14T00:00:00+09:00,39
a16a3a12-314d-b7cf-3dd1-1672d9844d2c,HX-20230814-41,46dbdd77-f334-47ad-7fc8-5c52f2de9f5c,,completed,KRW,2023-08-14,2023-08-14T00:00:00+09:00,2023-08-14T00:00:00+09:00,41
c93f5744-e564-0e8a-e7be-22bb1035d442,HX-20230816-1,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2023-08-16,2023-08-16T00:00:00+09:00,2023-08-16T00:00:00+09:00,1
5136b682-7299-0e3b-c653-f7bf6a920ec6,HX-20230816-2,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2023-08-16,2023-08-16T00:00:00+09:00,2023-08-16T00:00:00+09:00,2
15b601b7-a73a-ad9b-b028-ee7272d25353,HX-20230816-23,d7175167-7256-dd91-61ec-84d5303c5210,,completed,KRW,2023-08-16,2023-08-16T00:00:00+09:00,2023-08-16T00:00:00+09:00,23
15f3442e-fb37-f5a3-944e-3e9feac83126,HX-20230816-24,3cc2a670-f678-abc5-73a0-d8feb9f6d0cc,,completed,KRW,2023-08-16,2023-08-16T00:00:00+09:00,2023-08-16T00:00:00+09:00,24
9067a55d-b932-aefd-fe22-771f0d30f5c6,HX-20230816-35,48c130cd-8e5a-515c-9d94-ad1b0ba55d7f,,completed,KRW,2023-08-16,2023-08-16T00:00:00+09:00,2023-08-16T00:00:00+09:00,35
5ebb3057-eaa9-3e28-57aa-e110ddd54302,HX-20230821-2,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-08-21,2023-08-21T00:00:00+09:00,2023-08-21T00:00:00+09:00,2
8c6a3dba-b932-bebc-0a07-c1a303ea2629,HX-20230821-3,19550961-d42d-33b1-c367-83823e9f16ab,,completed,KRW,2023-08-21,2023-08-21T00:00:00+09:00,2023-08-21T00:00:00+09:00,3
d53d64bc-6e8b-b9a4-cee2-0877a5ee3d08,HX-20230822-1,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2023-08-22,2023-08-22T00:00:00+09:00,2023-08-22T00:00:00+09:00,1
7bbed114-590e-8e14-3f37-17dd75b5422c,HX-20230822-2,ce4e2165-05f4-b476-5268-a8ca283828a5,,completed,KRW,2023-08-22,2023-08-22T00:00:00+09:00,2023-08-22T00:00:00+09:00,2
f8828aad-cc49-f60c-1f5a-617e7c8b7705,HX-20230822-37,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-08-22,2023-08-22T00:00:00+09:00,2023-08-22T00:00:00+09:00,37
f252608c-0654-0f9d-6403-c957873a78ae,HX-20230822-38,75d7e3fa-8c95-0580-8ccf-07aeee8adb9d,,completed,KRW,2023-08-22,2023-08-22T00:00:00+09:00,2023-08-22T00:00:00+09:00,38
125755b2-35a7-18ca-36a6-bf013ebe91b1,HX-20230828-61,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,61
3806b024-cd89-58b6-ce94-f91353100f08,HX-20230828-62,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,62
df5f9ab3-f317-afe4-7787-951eae220926,HX-20230828-63,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,63
190e7434-fd0c-e013-ff4e-9eb22d55a87c,HX-20230828-64,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,64
ef4905c9-5c6d-7367-bfe0-8bef23c164c7,HX-20230828-65,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,65
d1d53d33-86a3-ba76-7805-87252f0b2905,HX-20230828-66,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,66
048d7a5e-c2a1-cd4f-c0bf-5a4b3ef7de41,HX-20230828-67,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,67
0c24be40-3061-1cbf-2029-4f1e0b5f1cf5,HX-20230828-68,b46f6900-e3eb-8fed-9529-92f06466f455,02394d8d-2084-0464-d6d1-2ef40243a829,completed,USD,2023-08-28,2023-08-28T00:00:00+09:00,2023-08-28T00:00:00+09:00,68
